|Player|venue|final_score_bat|final_score_ball|player_score
341|AS Rajpoot|Dubai International Cricket Stadium|1.6449999999999996|15.380749999999999|17.02575
342|AS Rajpoot|Eden Gardens|0.0|20.25375|20.25375
343|AS Rajpoot|Feroz Shah Kotla|0.0|21.94325|21.94325
344|AS Rajpoot|Green Park|0.0|7.529249999999999|7.529249999999999
345|AS Rajpoot|Holkar Cricket Stadium|0.5949999999999999|14.636999999999999|15.232
346|AS Rajpoot|M Chinnaswamy Stadium|0.4799999999999999|5.65425|6.13425
347|AS Rajpoot|M.Chinnaswamy Stadium|0.0|13.193249999999999|13.193249999999999
348|AS Rajpoot|MA Chidambaram Stadium, Chepauk|0.32999999999999996|7.529249999999999|7.859249999999999
349|AS Rajpoot|Maharashtra Cricket Association Stadium|0.7699999999999999|21.94325|22.71325
350|AS Rajpoot|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|18.8475|18.8475
351|AS Rajpoot|Punjab Cricket Association Stadium, Mohali|0.0|5.65425|5.65425
352|AS Rajpoot|Rajiv Gandhi International Stadium, Uppal|1.8199999999999996|35.06824999999999|36.88824999999999
353|AS Rajpoot|Sawai Mansingh Stadium|0.0|21.94325|21.94325
354|AS Rajpoot|Sharjah Cricket Stadium|0.0|17.56825|17.56825
355|AS Rajpoot|Sheikh Zayed Stadium|0.7699999999999999|13.193249999999999|13.963249999999999
356|AS Rajpoot|Wankhede Stadium|0.0|28.847499999999997|28.847499999999997
357|AS Raut|De Beers Diamond Oval|3.477|0.0|3.477
358|AS Raut|OUTsurance Oval|4.002|0.0|4.002
359|AS Raut|Punjab Cricket Association Stadium, Mohali|5.052|0.0|5.052
360|AS Raut|St George's Park|5.877|0.0|5.877
361|AS Raut|SuperSport Park|0.0|0.0|0.0
362|AS Roy|MA Chidambaram Stadium, Chepauk|0.0|19.599999999999998|19.599999999999998
363|AUK Pathan|M Chinnaswamy Stadium|2.49075|0.0|2.49075
364|AUK Pathan|Nehru Stadium|3.27825|0.0|3.27825
365|Abdur Razzak|Sawai Mansingh Stadium|-0.6749999999999999|-0.6749999999999999|-1.3499999999999999
366|Abhishek Sharma|Dubai International Cricket Stadium|14.0315|7.175|21.2065
367|Abhishek Sharma|Rajiv Gandhi International Stadium, Uppal|11.726750000000001|7.175|18.90175
368|Abhishek Sharma|Sheikh Zayed Stadium|11.37675|4.9875|16.36425
369|Anand Rajan|Barabati Stadium|0.0|7.5|7.5
370|Anand Rajan|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.0|5.625|5.625
371|Anand Rajan|Feroz Shah Kotla|0.0|7.5|7.5
372|Anand Rajan|Himachal Pradesh Cricket Association Stadium|0.0|7.5|7.5
373|Anand Rajan|M Chinnaswamy Stadium|0.0|7.5|7.5
374|Anand Rajan|Rajiv Gandhi International Stadium, Uppal|0.0|7.5|7.5
375|Anand Rajan|Sawai Mansingh Stadium|0.0|7.5|7.5
376|Anand Rajan|Wankhede Stadium|0.0|13.125|13.125
377|Ankit Sharma|Barabati Stadium|2.415|5.09025|7.50525
378|Ankit Sharma|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|2.94|4.152749999999999|7.092749999999999
379|Ankit Sharma|Feroz Shah Kotla|2.415|3.2152499999999997|5.63025
380|Ankit Sharma|JSCA International Stadium Complex|4.59|6.96525|11.555250000000001
381|Ankit Sharma|MA Chidambaram Stadium, Chepauk|2.3400000000000003|4.152749999999999|6.492749999999999
382|Ankit Sharma|Maharashtra Cricket Association Stadium|2.7150000000000003|3.2152499999999997|5.93025
383|Ankit Sharma|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|5.09025|5.09025
384|Ankit Sharma|Rajiv Gandhi International Stadium, Uppal|0.0|3.2152499999999997|3.2152499999999997
385|Ankit Sharma|Sardar Patel Stadium, Motera|2.64|6.02775|8.66775
386|Ankit Sharma|Saurashtra Cricket Association Stadium|4.215|3.2152499999999997|7.430249999999999
387|Ankit Sharma|Sawai Mansingh Stadium|0.0|10.7175|10.7175
388|Ankit Sharma|Subrata Roy Sahara Stadium|0.0|5.09025|5.09025
389|Ankit Sharma|Wankhede Stadium|0.0|5.09025|5.09025
390|Ankit Soni|Feroz Shah Kotla|0.0|1.87425|1.87425
391|Ankit Soni|Green Park|-0.22499999999999998|1.87425|1.6492499999999999
392|Ankit Soni|M Chinnaswamy Stadium|0.0|5.624250000000001|5.624250000000001
393|Ankit Soni|Maharashtra Cricket Association Stadium|-0.22499999999999998|1.87425|1.6492499999999999
394|Ankit Soni|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|1.87425|1.87425
395|Ankit Soni|Saurashtra Cricket Association Stadium|0.3|5.624250000000001|5.924250000000001
396|Anureet Singh|Eden Gardens|1.3755|20.9625|22.337999999999997
397|Anureet Singh|Feroz Shah Kotla|0.9644999999999999|4.601249999999999|5.5657499999999995
398|Anureet Singh|Holkar Cricket Stadium|0.0|15.111249999999998|15.111249999999998
399|Anureet Singh|M Chinnaswamy Stadium|0.3645|4.601249999999999|4.965749999999999
400|Anureet Singh|MA Chidambaram Stadium, Chepauk|1.1144999999999998|6.476249999999999|7.590749999999999
401|Anureet Singh|Maharashtra Cricket Association Stadium|0.3645|7.732499999999999|8.097
402|Anureet Singh|Newlands|0.0|8.351249999999999|8.351249999999999
403|Anureet Singh|Punjab Cricket Association IS Bindra Stadium, Mohali|1.4894999999999998|5.22|6.709499999999999
404|Anureet Singh|Punjab Cricket Association Stadium, Mohali|0.3645|6.476249999999999|6.840749999999999
405|Anureet Singh|Rajiv Gandhi International Stadium, Uppal|0.0|4.601249999999999|4.601249999999999
406|Anureet Singh|Sardar Patel Stadium, Motera|0.0|6.476249999999999|6.476249999999999
407|Anureet Singh|Sawai Mansingh Stadium|0.0|15.111249999999998|15.111249999999998
408|Anureet Singh|SuperSport Park|0.0|4.601249999999999|4.601249999999999
409|Anureet Singh|Wankhede Stadium|0.0|8.351249999999999|8.351249999999999
410|Arshdeep Singh|Dubai International Cricket Stadium|-1.575|20.299999999999997|18.724999999999998
411|Arshdeep Singh|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|15.924999999999999|15.924999999999999
412|Arshdeep Singh|Rajiv Gandhi International Stadium, Uppal|0.0|15.924999999999999|15.924999999999999
413|Arshdeep Singh|Sharjah Cricket Stadium|0.0|13.737499999999999|13.737499999999999
414|Arshdeep Singh|Sheikh Zayed Stadium|0.0|15.924999999999999|15.924999999999999
415|Avesh Khan|Dubai International Cricket Stadium|0.0|8.2005|8.2005
416|Avesh Khan|Feroz Shah Kotla|0.0|17.965|17.965
417|Avesh Khan|Maharashtra Cricket Association Stadium|0.0|8.2005|8.2005
418|Avesh Khan|Punjab Cricket Association IS Bindra Stadium, Mohali|4.375|8.2005|12.5755
419|Avesh Khan|Rajiv Gandhi International Stadium, Uppal|0.0|8.2005|8.2005
420|Azhar Mahmood|Brabourne Stadium|5.571|8.967|14.538
421|Azhar Mahmood|Eden Gardens|5.271|12.717|17.988
422|Azhar Mahmood|Feroz Shah Kotla|5.796|7.092|12.888
423|Azhar Mahmood|Himachal Pradesh Cricket Association Stadium|7.6335|9.9045|17.538
424|Azhar Mahmood|M Chinnaswamy Stadium|7.483499999999999|11.7795|19.262999999999998
425|Azhar Mahmood|MA Chidambaram Stadium, Chepauk|6.471|12.717|19.188000000000002
426|Azhar Mahmood|Punjab Cricket Association Stadium, Mohali|6.321|9.51075|15.83175
427|Azhar Mahmood|Rajiv Gandhi International Stadium, Uppal|5.796|8.0295|13.825500000000002
428|Azhar Mahmood|Sawai Mansingh Stadium|6.846|7.092|13.937999999999999
429|Azhar Mahmood|Subrata Roy Sahara Stadium|0.0|12.717|12.717
430|Azhar Mahmood|Wankhede Stadium|5.8335|7.092|12.9255
431|B Akhil|Dr DY Patil Sports Academy|0.0|2.5965|2.5965
432|B Akhil|Kingsmead|2.331|2.5965|4.9275
433|B Akhil|M Chinnaswamy Stadium|2.5185|3.2152499999999997|5.73375
434|B Akhil|MA Chidambaram Stadium, Chepauk|2.7809999999999997|2.5965|5.3774999999999995
435|B Akhil|Nehru Stadium|3.3059999999999996|2.5965|5.9025
436|B Akhil|New Wanderers Stadium|0.0|2.5965|2.5965
437|B Akhil|Rajiv Gandhi International Stadium, Uppal|4.356|2.5965|6.9525
438|B Akhil|St George's Park|2.9309999999999996|4.4715|7.4025
439|B Akhil|SuperSport Park|0.0|5.409|5.409
440|B Akhil|Wankhede Stadium|2.5559999999999996|6.3465|8.9025
441|B Chipli|Rajiv Gandhi International Stadium, Uppal|4.87575|-0.6749999999999999|4.20075
442|B Geeves|Feroz Shah Kotla|0.0|4.0125|4.0125
443|B Kumar|Barabati Stadium|0.0|8.51475|8.51475
444|B Kumar|Brabourne Stadium|0.0|12.26475|12.26475
445|B Kumar|Dr DY Patil Sports Academy|0.45075|7.577249999999999|8.027999999999999
446|B Kumar|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.45075|32.38249999999999|32.83324999999999
447|B Kumar|Dubai International Cricket Stadium|0.8767499999999999|30.569999999999997|31.446749999999998
448|B Kumar|Eden Gardens|2.8024999999999998|29.882499999999997|32.684999999999995
449|B Kumar|Feroz Shah Kotla|0.45075|31.976249999999997|32.427
450|B Kumar|Green Park|0.0|10.38975|10.38975
451|B Kumar|JSCA International Stadium Complex|0.0|7.577249999999999|7.577249999999999
452|B Kumar|M Chinnaswamy Stadium|0.63825|9.0585|9.69675
453|B Kumar|M.Chinnaswamy Stadium|2.10175|24.242749999999997|26.344499999999996
454|B Kumar|MA Chidambaram Stadium, Chepauk|0.5257499999999999|32.138749999999995|32.6645
455|B Kumar|Maharashtra Cricket Association Stadium|0.0|24.0075|24.0075
456|B Kumar|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|28.069999999999997|28.069999999999997
457|B Kumar|Punjab Cricket Association Stadium, Mohali|0.0|9.770999999999999|9.770999999999999
458|B Kumar|Rajiv Gandhi International Stadium, Uppal|1.7839999999999998|27.832499999999996|29.616499999999995
459|B Kumar|Sardar Patel Stadium, Motera|0.37575|14.13975|14.5155
460|B Kumar|Saurashtra Cricket Association Stadium|0.0|14.13975|14.13975
461|B Kumar|Sawai Mansingh Stadium|1.6524999999999999|23.07|24.7225
462|B Kumar|Shaheed Veer Narayan Singh International Stadium|1.35075|7.2585|8.60925
463|B Kumar|Sharjah Cricket Stadium|0.45075|11.32725|11.777999999999999
464|B Kumar|Sheikh Zayed Stadium|0.0|28.382499999999997|28.382499999999997
465|B Kumar|Subrata Roy Sahara Stadium|0.81825|8.51475|9.333
466|B Kumar|Wankhede Stadium|2.815|27.87625|30.69125
467|B Laughlin|Eden Gardens|0.0|21.7595|21.7595
468|B Laughlin|M.Chinnaswamy Stadium|0.0|17.3845|17.3845
469|B Laughlin|MA Chidambaram Stadium, Chepauk|-0.61875|7.4505|6.8317499999999995
470|B Laughlin|Maharashtra Cricket Association Stadium|-1.4437499999999999|21.7595|20.315749999999998
471|B Laughlin|Rajiv Gandhi International Stadium, Uppal|-1.2687499999999998|13.0095|11.740749999999998
472|B Laughlin|Sawai Mansingh Stadium|0.0|18.82825|18.82825
473|B Laughlin|Wankhede Stadium|-0.31875|5.5755|5.25675
474|B Lee|Barabati Stadium|0.0|5.78775|5.78775
475|B Lee|Brabourne Stadium|2.04975|3.91275|5.9625
476|B Lee|De Beers Diamond Oval|2.8747499999999997|5.78775|8.6625
477|B Lee|Dr DY Patil Sports Academy|0.0|3.91275|3.91275
478|B Lee|Eden Gardens|2.19975|4.96275|7.1625
479|B Lee|Feroz Shah Kotla|1.8997499999999998|6.72525|8.625
480|B Lee|Kingsmead|2.2747499999999996|3.91275|6.1875
481|B Lee|M Chinnaswamy Stadium|2.42475|4.85025|7.275
482|B Lee|MA Chidambaram Stadium, Chepauk|0.0|4.85025|4.85025
483|B Lee|Nehru Stadium|1.8997499999999998|3.91275|5.8125
484|B Lee|New Wanderers Stadium|1.8247499999999999|5.78775|7.6125
485|B Lee|OUTsurance Oval|0.0|9.537749999999999|9.537749999999999
486|B Lee|Punjab Cricket Association Stadium, Mohali|2.2935|5.52525|7.81875
487|B Lee|Rajiv Gandhi International Stadium, Uppal|0.0|5.78775|5.78775
488|B Lee|Sawai Mansingh Stadium|2.57475|5.78775|8.3625
489|B Lee|Shaheed Veer Narayan Singh International Stadium|3.0247499999999996|5.78775|8.8125
490|B Lee|SuperSport Park|2.42475|5.78775|8.2125
491|B Lee|Wankhede Stadium|1.9747499999999998|5.78775|7.762499999999999
492|B Stanlake|Eden Gardens|0.0|24.064249999999998|24.064249999999998
493|B Stanlake|Holkar Cricket Stadium|0.0|6.56325|6.56325
494|B Stanlake|M.Chinnaswamy Stadium|0.0|10.313249999999998|10.313249999999998
495|B Stanlake|Rajiv Gandhi International Stadium, Uppal|7.175|19.68925|26.864250000000002
496|BA Bhatt|Eden Gardens|0.5625|7.113|7.6755
497|BA Bhatt|Feroz Shah Kotla|0.0|6.49425|6.49425
498|BA Bhatt|Himachal Pradesh Cricket Association Stadium|0.11249999999999999|4.61925|4.73175
499|BA Bhatt|Holkar Cricket Stadium|0.0|4.61925|4.61925
500|BA Bhatt|MA Chidambaram Stadium, Chepauk|0.0|6.49425|6.49425
501|BA Bhatt|Punjab Cricket Association Stadium, Mohali|0.0|6.813|6.813
502|BA Bhatt|Wankhede Stadium|0.0|4.61925|4.61925
503|BA Stokes|Dubai International Cricket Stadium|17.1605|11.79675|28.95725
504|BA Stokes|Eden Gardens|22.04|31.8525|53.8925
505|BA Stokes|Feroz Shah Kotla|21.715|20.6025|42.317499999999995
506|BA Stokes|Holkar Cricket Stadium|24.915|21.2275|46.1425
507|BA Stokes|M Chinnaswamy Stadium|5.8695|10.68075|16.55025
508|BA Stokes|M.Chinnaswamy Stadium|18.0705|16.17175|34.24225
509|BA Stokes|MA Chidambaram Stadium, Chepauk|21.3955|16.17175|37.56725
510|BA Stokes|Maharashtra Cricket Association Stadium|29.490000000000002|17.9775|47.4675
511|BA Stokes|Rajiv Gandhi International Stadium, Uppal|23.8275|24.665|48.4925
512|BA Stokes|Saurashtra Cricket Association Stadium|7.5945|5.05575|12.65025
513|BA Stokes|Sawai Mansingh Stadium|15.4595|14.727999999999998|30.1875
514|BA Stokes|Sheikh Zayed Stadium|23.61275|16.17175|39.784499999999994
515|BA Stokes|Wankhede Stadium|6.9945|29.3525|36.347
516|BAW Mendis|Eden Gardens|0.0|7.3125|7.3125
517|BAW Mendis|M Chinnaswamy Stadium|-0.5257499999999999|4.5|3.97425
518|BAW Mendis|Newlands|0.0|8.25|8.25
519|BAW Mendis|Punjab Cricket Association Stadium, Mohali|0.0|6.375|6.375
520|BAW Mendis|St George's Park|-0.60075|6.375|5.77425
521|BAW Mendis|Subrata Roy Sahara Stadium|-0.45075|5.4375|4.98675
522|BAW Mendis|SuperSport Park|0.0|5.4375|5.4375
523|BB Sran|Brabourne Stadium|0.0|4.21875|4.21875
524|BB Sran|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|-0.35025|7.03125|6.681
525|BB Sran|Eden Gardens|-0.7424999999999999|20.3125|19.57
526|BB Sran|Feroz Shah Kotla|-0.99225|19.375|18.38275
527|BB Sran|Holkar Cricket Stadium|-0.8172499999999999|14.218749999999998|13.401499999999999
528|BB Sran|M Chinnaswamy Stadium|0.0|6.09375|6.09375
529|BB Sran|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|14.218749999999998|14.218749999999998
530|BB Sran|Rajiv Gandhi International Stadium, Uppal|-0.9924999999999999|15.39375|14.401250000000001
531|BB Sran|Saurashtra Cricket Association Stadium|0.0|6.09375|6.09375
532|BB Sran|Shaheed Veer Narayan Singh International Stadium|0.0|7.96875|7.96875
533|BB Sran|Wankhede Stadium|0.0|9.84375|9.84375
534|BCJ Cutting|Eden Gardens|21.915|17.2825|39.1975
535|BCJ Cutting|Feroz Shah Kotla|20.3025|13.844999999999999|34.147499999999994
536|BCJ Cutting|Holkar Cricket Stadium|0.0|12.097749999999998|12.097749999999998
537|BCJ Cutting|M Chinnaswamy Stadium|7.901999999999999|7.059749999999999|14.961749999999999
538|BCJ Cutting|Maharashtra Cricket Association Stadium|0.0|7.72275|7.72275
539|BCJ Cutting|Punjab Cricket Association IS Bindra Stadium, Mohali|6.327|3.30975|9.63675
540|BCJ Cutting|Rajiv Gandhi International Stadium, Uppal|19.365|11.969999999999999|31.334999999999997
541|BCJ Cutting|Sardar Patel Stadium, Motera|5.577|7.059749999999999|12.63675
542|BCJ Cutting|Wankhede Stadium|19.08225|12.47625|31.5585
543|BE Hendricks|Eden Gardens|0.0|10.9815|10.9815
544|BE Hendricks|Feroz Shah Kotla|0.0|12.8565|12.8565
545|BE Hendricks|Punjab Cricket Association Stadium, Mohali|-0.71175|8.63775|7.926
546|BE Hendricks|Rajiv Gandhi International Stadium, Uppal|0.0|12.8565|12.8565
547|BJ Hodge|Buffalo Park|11.520750000000001|6.746249999999999|18.267
548|BJ Hodge|Dr DY Patil Sports Academy|7.995749999999999|7.683749999999999|15.679499999999997
549|BJ Hodge|Eden Gardens|7.20825|5.808749999999999|13.017
550|BJ Hodge|Holkar Cricket Stadium|7.433249999999999|9.558749999999998|16.991999999999997
551|BJ Hodge|Kingsmead|6.851999999999999|6.746249999999999|13.598249999999998
552|BJ Hodge|MA Chidambaram Stadium, Chepauk|7.620749999999999|6.746249999999999|14.366999999999997
553|BJ Hodge|New Wanderers Stadium|7.84575|5.808749999999999|13.654499999999999
554|BJ Hodge|Rajiv Gandhi International Stadium, Uppal|6.64575|4.871249999999999|11.517
555|BJ Hodge|Sardar Patel Stadium, Motera|8.89575|4.871249999999999|13.767
556|BJ Hodge|Sawai Mansingh Stadium|7.565999999999999|5.808749999999999|13.374749999999999
557|BJ Hodge|St George's Park|9.57075|6.746249999999999|16.317
558|BJ Hodge|SuperSport Park|11.370750000000001|4.871249999999999|16.242
559|BJ Rohrer|Sawai Mansingh Stadium|11.9145|-0.6749999999999999|11.2395
560|BMAJ Mendis|Rajiv Gandhi International Stadium, Uppal|1.7249999999999999|4.6875|6.4125
561|BMAJ Mendis|Wankhede Stadium|0.8999999999999999|2.8125|3.7125
562|BW Hilfenhaus|Barabati Stadium|0.0|9.471|9.471
563|BW Hilfenhaus|Dubai International Cricket Stadium|0.0|10.4085|10.4085
564|BW Hilfenhaus|Eden Gardens|0.0|8.5335|8.5335
565|BW Hilfenhaus|Feroz Shah Kotla|0.0|9.471|9.471
566|BW Hilfenhaus|Himachal Pradesh Cricket Association Stadium|0.0|9.471|9.471
567|BW Hilfenhaus|JSCA International Stadium Complex|0.0|9.471|9.471
568|BW Hilfenhaus|M Chinnaswamy Stadium|0.0|9.471|9.471
569|BW Hilfenhaus|MA Chidambaram Stadium, Chepauk|0.0|10.87725|10.87725
570|BW Hilfenhaus|Sawai Mansingh Stadium|0.0|11.346|11.346
571|BW Hilfenhaus|Sharjah Cricket Stadium|0.0|11.346|11.346
572|BW Hilfenhaus|Sheikh Zayed Stadium|0.0|9.471|9.471
573|BW Hilfenhaus|Wankhede Stadium|0.0|11.346|11.346
574|Basil Thampi|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.9624999999999999|11.05125|12.01375
575|Basil Thampi|Eden Gardens|0.0|8.48625|8.48625
576|Basil Thampi|Feroz Shah Kotla|0.0|6.61125|6.61125
577|Basil Thampi|Green Park|0.0|8.48625|8.48625
578|Basil Thampi|M Chinnaswamy Stadium|0.0|6.61125|6.61125
579|Basil Thampi|M.Chinnaswamy Stadium|0.0|11.05125|11.05125
580|Basil Thampi|Maharashtra Cricket Association Stadium|0.4875|8.48625|8.97375
581|Basil Thampi|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|6.61125|6.61125
582|Basil Thampi|Rajiv Gandhi International Stadium, Uppal|1.3125|24.5375|25.85
583|Basil Thampi|Saurashtra Cricket Association Stadium|0.66225|7.54875|8.211
584|Basil Thampi|Sawai Mansingh Stadium|0.0|15.42625|15.42625
585|Basil Thampi|Sheikh Zayed Stadium|0.0|15.42625|15.42625
586|Basil Thampi|Wankhede Stadium|1.3125|20.1625|21.475
587|Bipul Sharma|Barabati Stadium|4.479|5.290499999999999|9.769499999999999
588|Bipul Sharma|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.0|3.4154999999999998|3.4154999999999998
589|Bipul Sharma|Eden Gardens|4.8165|4.671749999999999|9.488249999999999
590|Bipul Sharma|Feroz Shah Kotla|5.4165|5.290499999999999|10.706999999999999
591|Bipul Sharma|Holkar Cricket Stadium|0.0|7.165499999999999|7.165499999999999
592|Bipul Sharma|M Chinnaswamy Stadium|4.141500000000001|4.671749999999999|8.81325
593|Bipul Sharma|MA Chidambaram Stadium, Chepauk|4.404|3.4154999999999998|7.8195
594|Bipul Sharma|Maharashtra Cricket Association Stadium|0.0|5.290499999999999|5.290499999999999
595|Bipul Sharma|Punjab Cricket Association Stadium, Mohali|4.329000000000001|6.546749999999999|10.87575
596|Bipul Sharma|Rajiv Gandhi International Stadium, Uppal|4.3665|4.74675|9.11325
597|Bipul Sharma|Saurashtra Cricket Association Stadium|0.0|5.290499999999999|5.290499999999999
598|Bipul Sharma|Sawai Mansingh Stadium|4.5915|3.4154999999999998|8.007
599|Bipul Sharma|Subrata Roy Sahara Stadium|6.504|3.4154999999999998|9.9195
600|Bipul Sharma|Wankhede Stadium|3.954|5.290499999999999|9.244499999999999
601|C Ganapathy|MA Chidambaram Stadium, Chepauk|0.0|-0.6749999999999999|-0.6749999999999999
602|C Munro|Eden Gardens|4.575|0.0|4.575
603|C Nanda|Kingsmead|-1.125|5.62575|4.50075
604|C Nanda|St George's Park|0.0|4.68825|4.68825
605|C de Grandhomme|Eden Gardens|5.622000000000001|3.27525|8.897250000000001
606|C de Grandhomme|Feroz Shah Kotla|15.2775|5.9174999999999995|21.195
607|C de Grandhomme|Holkar Cricket Stadium|0.0|8.517249999999999|8.517249999999999
608|C de Grandhomme|M Chinnaswamy Stadium|5.56575|1.7752499999999998|7.341
609|C de Grandhomme|M.Chinnaswamy Stadium|12.89925|5.236|18.13525
610|C de Grandhomme|Maharashtra Cricket Association Stadium|11.67425|10.292499999999999|21.966749999999998
611|C de Grandhomme|Punjab Cricket Association IS Bindra Stadium, Mohali|5.22825|1.7752499999999998|7.0035
612|C de Grandhomme|Rajiv Gandhi International Stadium, Uppal|22.152500000000003|4.14225|26.294750000000004
613|C de Grandhomme|Sawai Mansingh Stadium|10.62425|4.14225|14.7665
614|CH Gayle|Brabourne Stadium|17.657999999999998|2.736|20.394
615|CH Gayle|Buffalo Park|12.558|4.611|17.169
616|CH Gayle|Eden Gardens|50.87|3.35475|54.22475
617|CH Gayle|Feroz Shah Kotla|55.91024999999999|3.35475|59.26499999999999
618|CH Gayle|Himachal Pradesh Cricket Association Stadium|12.033|2.736|14.769
619|CH Gayle|Kingsmead|15.183|2.736|17.919
620|CH Gayle|M Chinnaswamy Stadium|14.768999999999998|3.8985000000000003|18.667499999999997
